record_id,train_id,snapshot_timestamp,total_kms,age_in_months,avg_vibration_amplitude_mm_s,max_motor_temp_celsius,recent_fault_codes_count,actual_failure_risk_score
3634,21,2025-09-03,110973.29,63,0.4957,67.43,2,0.3074
3635,21,2025-09-04,111418.51,63,0.4888,69.04,1,0.2878
3636,21,2025-09-05,111702.11,63,0.4492,64.41,3,0.3001
3637,21,2025-09-06,112100.07,63,0.543,60.65,1,0.1841
3638,21,2025-09-07,112595.57,63,0.4435,62.26,3,0.2707
3639,21,2025-09-08,113086.84,63,0.4616,68.32,2,0.3142
3640,21,2025-09-09,113487.02,63,0.4875,64.39,1,0.2257
3641,21,2025-09-10,113724.05,63,0.4848,65.34,3,0.3179
3642,21,2025-09-11,114218.84,63,0.4352,62.77,2,0.2362
3643,21,2025-09-12,114472.96,63,0.4566,60.81,1,0.1733
3644,21,2025-09-13,114717.8,63,0.5887,61.38,3,0.2806
3645,21,2025-09-14,115002.71,63,0.5414,63.07,2,0.2561
3646,21,2025-09-15,115444.18,63,0.4866,68.46,1,0.2797
3647,21,2025-09-16,115653.25,63,0.5889,68.09,2,0.3301
3648,21,2025-09-17,115967.13,63,0.582,68.7,3,0.3773
3649,21,2025-09-18,116245.08,63,0.4484,67.36,1,0.2594
3650,21,2025-09-19,116462.22,63,0.4697,69.54,3,0.3717
3651,21,2025-09-20,116937.51,63,0.6049,65.87,1,0.263
3652,21,2025-09-21,117389.09,63,0.5013,62.63,2,0.2442
3653,21,2025-09-22,117653.26,63,0.5933,61.39,1,0.2015
3654,21,2025-09-23,117998.52,63,0.5259,63.87,3,0.3044
3655,21,2025-09-24,118239.07,63,0.5782,63.37,1,0.2256
3656,21,2025-09-25,118706.27,63,0.5132,68.94,3,0.3702
3657,21,2025-09-26,118996.04,63,0.4485,67.73,1,0.2643
3658,21,2025-09-27,119282.47,63,0.5488,63.72,3,0.3059
3659,21,2025-09-28,119510.46,63,0.5588,68.24,1,0.2878
3660,21,2025-09-29,119783.51,63,0.5438,63.94,2,0.2682
3661,21,2025-09-30,119996.84,63,0.5662,69.1,3,0.3803
3662,21,2025-10-01,120200.95,63,0.6112,70.81,2,0.3698
3663,21,2025-10-02,120670.25,63,0.4665,61.13,1,0.1791
3664,21,2025-10-03,121064.73,63,0.4636,65.59,1,0.2381
3665,21,2025-10-04,121381.64,63,0.4722,61.24,1,0.1813
3666,21,2025-10-05,121743.65,63,0.4621,63.54,2,0.2505
3667,21,2025-10-06,122139.11,63,0.5154,69.63,1,0.2998
3668,21,2025-10-07,122403.57,63,0.416,70.02,1,0.2901
3669,21,2025-10-08,122744.21,63,1.6249,62.77,2,0.4146
3670,21,2025-10-09,123012.63,63,0.5818,61.62,3,0.2829
3671,21,2025-10-10,123227.4,63,0.4505,70.3,3,0.3789
3672,21,2025-10-11,123432.36,63,0.5762,67.57,1,0.2813
3673,21,2025-10-12,123673.72,63,1.5269,63.76,3,0.4531
3674,21,2025-10-13,123916.69,63,1.363,62.22,2,0.3681
3675,21,2025-10-14,124203.29,63,0.5668,66.56,2,0.3064
3676,21,2025-10-15,124651.67,63,0.5634,68.95,1,0.2978
3677,21,2025-10-16,125035.2,63,0.4344,63.16,2,0.2413
3678,21,2025-10-17,125386.52,63,0.4424,61.69,3,0.2629
3679,21,2025-10-18,125875.79,63,1.6639,69.49,2,0.5101
3680,21,2025-10-19,126241.46,63,0.5756,65.76,1,0.2571
3681,21,2025-10-20,126473.57,63,0.5239,67.87,3,0.3575
3682,21,2025-10-21,126882.38,63,0.5288,62.01,3,0.2801
3683,21,2025-10-22,127361.72,63,0.4183,90.88,1,0.5684
3684,21,2025-10-23,127856.6,63,0.4225,65.89,2,0.2759
3685,21,2025-10-24,128095.33,63,0.5151,65.09,2,0.2791
3686,21,2025-10-25,128517.18,63,0.5163,70.96,3,0.3976
3687,21,2025-10-26,128739.02,63,0.5325,62.12,1,0.2021
3688,21,2025-10-27,129229.06,63,0.5505,86.59,1,0.5312
3689,21,2025-10-28,129569.58,63,0.4931,64.03,1,0.2217
3690,21,2025-10-29,129875.23,63,0.4154,68.02,2,0.3032
3691,21,2025-10-30,130360.95,63,0.4882,61.6,1,0.1886
3692,21,2025-10-31,130597.19,63,0.4369,67.24,3,0.3361
3693,21,2025-11-01,130932.42,63,0.5979,68.84,1,0.3015
3694,21,2025-11-02,131141.0,63,0.5816,71.43,2,0.3737
3695,21,2025-11-03,131459.29,63,0.5089,67.0,1,0.2637
3696,21,2025-11-04,131801.34,63,0.5133,67.64,1,0.2729
3697,21,2025-11-05,132235.63,63,0.6139,68.54,2,0.3399
3698,21,2025-11-06,132555.14,63,0.5913,69.51,2,0.3494
3699,21,2025-11-07,132895.59,63,0.6025,70.41,3,0.4031
3700,21,2025-11-08,133374.72,63,0.4769,65.4,3,0.3176
3701,21,2025-11-09,133797.62,63,0.5353,62.69,1,0.2102
3702,21,2025-11-10,134062.59,63,0.5326,71.54,3,0.4077
3703,21,2025-11-11,134513.34,63,0.6021,66.27,1,0.2679
3704,21,2025-11-12,134827.68,63,0.45,67.05,1,0.2555
3705,21,2025-11-13,135310.7,63,0.4369,62.18,2,0.2285
3706,21,2025-11-14,135626.42,63,0.4536,69.05,1,0.2827
3707,21,2025-11-15,135976.99,63,0.4627,69.7,3,0.3728
3708,21,2025-11-16,136205.63,63,0.5951,64.19,3,0.3192
3709,21,2025-11-17,136565.98,63,0.4499,66.27,1,0.2451
3710,21,2025-11-18,136943.61,63,0.4251,64.55,2,0.2584
3711,21,2025-11-19,137366.15,63,1.7221,68.29,2,0.5028
3712,21,2025-11-20,137664.42,63,0.5169,64.95,1,0.2375
3713,21,2025-11-21,138064.41,63,0.447,71.86,3,0.3991
3714,21,2025-11-22,138322.86,63,0.4216,68.59,1,0.2717
3715,21,2025-11-23,138545.66,63,1.776,71.17,2,0.5493
3716,21,2025-11-24,138750.67,63,0.5555,63.99,1,0.2305
3717,21,2025-11-25,139135.52,63,0.5867,70.79,2,0.3658
3718,21,2025-11-26,139514.16,63,0.5661,71.9,3,0.4176
3719,21,2025-11-27,139986.49,63,0.579,64.39,2,0.2794
3720,21,2025-11-28,140290.57,63,0.5248,66.91,1,0.2649
3721,21,2025-11-29,140724.52,63,0.5947,66.46,3,0.3494
3722,21,2025-11-30,141128.53,63,0.5059,64.93,3,0.3156
3723,21,2025-12-01,141560.55,63,0.4204,63.97,1,0.21
3724,21,2025-12-02,141997.1,63,0.4388,68.72,1,0.2761
3725,21,2025-12-03,142242.19,63,0.4929,71.67,3,0.4035
3726,21,2025-12-04,142565.39,63,0.55,63.4,1,0.2218
3727,21,2025-12-05,143049.78,63,0.5459,69.71,3,0.3853
3728,21,2025-12-06,143549.57,63,0.5271,67.17,1,0.2687
3729,21,2025-12-07,143855.67,63,0.4764,69.86,3,0.377
3730,21,2025-12-08,144232.66,63,0.5934,64.15,1,0.2384
3731,21,2025-12-09,144535.5,63,0.5949,89.43,1,0.5756
3732,21,2025-12-10,144864.89,63,0.5226,68.28,3,0.3629
3733,21,2025-12-11,145335.32,63,0.4152,70.37,2,0.3345
3734,21,2025-12-12,145577.52,63,0.4856,64.19,1,0.2228
3735,21,2025-12-13,145957.42,63,1.5233,71.41,2,0.5147
3736,21,2025-12-14,146387.06,63,0.4172,64.54,2,0.2572
3737,21,2025-12-15,146713.97,63,0.4561,69.22,1,0.2854
3738,21,2025-12-16,147151.22,63,0.5702,65.02,1,0.2465
3739,21,2025-12-17,147554.2,63,0.547,69.32,3,0.3803
3740,21,2025-12-18,147794.54,63,0.5287,66.85,2,0.3046
3741,21,2025-12-19,148098.67,63,0.5146,69.47,1,0.2974
3742,21,2025-12-20,148531.23,63,0.5186,66.05,3,0.3324
3743,21,2025-12-21,148860.0,63,0.5396,65.91,1,0.2538
3744,21,2025-12-22,149262.92,63,0.4769,63.06,2,0.2464
3745,21,2025-12-23,149712.42,63,0.4266,69.75,1,0.288
3746,21,2025-12-24,150204.53,63,0.5184,64.61,3,0.3133
3747,21,2025-12-25,150641.82,63,0.5339,66.2,1,0.2568
3748,21,2025-12-26,151112.67,63,0.4283,66.32,1,0.2425
3749,21,2025-12-27,151576.04,63,0.4351,64.08,3,0.2936
3750,21,2025-12-28,152044.6,63,0.5322,63.98,2,0.2669
3751,21,2025-12-29,152400.96,63,0.5252,66.31,3,0.3369
3752,21,2025-12-30,152732.87,63,0.5786,83.92,3,0.5797
3753,21,2025-12-31,153083.1,63,0.6112,64.65,3,0.3276
3754,21,2026-01-01,153467.29,63,0.5062,65.05,3,0.3172
3755,21,2026-01-02,153867.02,63,0.4577,68.96,1,0.2821
3756,21,2026-01-03,154353.37,63,0.5652,69.02,3,0.379
3757,21,2026-01-04,154719.6,63,0.5636,71.01,1,0.3254
3758,21,2026-01-05,155085.54,63,0.5095,70.91,1,0.3159
3759,21,2026-01-06,155425.17,63,0.6145,64.01,2,0.2796
3760,21,2026-01-07,155847.21,63,0.5033,68.5,3,0.3628
3761,21,2026-01-08,156105.08,63,0.5244,72.31,1,0.3369
3762,21,2026-01-09,156361.62,63,0.587,62.96,2,0.2615
3763,21,2026-01-10,156721.09,63,0.4206,66.21,2,0.2799
3764,21,2026-01-11,157043.22,63,0.5136,66.93,1,0.2634
3765,21,2026-01-12,157535.96,63,0.4868,67.11,2,0.3019
3766,21,2026-01-13,157852.56,63,0.4416,67.89,1,0.2655
3767,21,2026-01-14,158237.45,63,0.4247,67.31,3,0.3352
3768,21,2026-01-15,158588.31,63,0.4821,68.38,2,0.3181
3769,21,2026-01-16,158996.62,63,0.5558,72.58,2,0.3851
3770,21,2026-01-17,159487.08,63,0.5461,68.23,1,0.2857
3771,21,2026-01-18,159819.53,63,0.4156,69.46,2,0.3225
3772,21,2026-01-19,160188.96,63,0.5151,66.79,3,0.3418
3773,21,2026-01-20,160655.63,63,0.4506,63.91,1,0.2138
3774,21,2026-01-21,161059.84,63,0.5479,66.97,3,0.3491
3775,21,2026-01-22,161514.3,63,0.4446,69.22,3,0.3636
3776,21,2026-01-23,161861.95,63,0.586,63.5,2,0.2686
3777,21,2026-01-24,162278.6,63,0.5033,63.79,1,0.22
3778,21,2026-01-25,162670.49,63,0.4732,72.7,1,0.3344
3779,21,2026-01-26,163087.85,63,1.7009,64.01,1,0.4026
3780,21,2026-01-27,163311.97,63,0.4319,71.86,1,0.317
3781,22,2025-08-01,72954.37,66,0.6062,59.28,3,0.2689
3782,22,2025-08-02,73450.38,66,1.6012,65.22,1,0.4078
3783,22,2025-08-03,73923.67,66,0.451,65.6,2,0.2803
3784,22,2025-08-04,74214.71,66,0.5089,64.21,2,0.2705
3785,22,2025-08-05,74629.49,66,0.6004,66.76,3,0.3582
3786,22,2025-08-06,75021.54,66,0.4876,67.21,3,0.3473
3787,22,2025-08-07,75418.44,66,0.4711,67.54,2,0.3092
3788,22,2025-08-08,75817.72,66,0.6179,63.65,2,0.2794
3789,22,2025-08-09,76229.15,66,0.6274,62.62,2,0.2671
3790,22,2025-08-10,76552.01,66,0.5081,65.06,3,0.3216
3791,22,2025-08-11,76964.8,66,0.5191,59.12,3,0.2559
3792,22,2025-08-12,77329.12,66,0.4313,65.28,3,0.3131
3793,22,2025-08-13,77679.84,66,0.6279,59.04,1,0.1922
3794,22,2025-08-14,78037.58,66,0.4864,65.67,2,0.2866
3795,22,2025-08-15,78352.96,66,0.4302,67.41,2,0.3013
3796,22,2025-08-16,78700.92,66,0.4651,65.22,1,0.2374
3797,22,2025-08-17,79060.96,66,0.5736,66.71,1,0.2735
3798,22,2025-08-18,79318.71,66,0.5293,68.5,2,0.3307
3799,22,2025-08-19,79549.3,66,0.5157,65.13,3,0.3238
3800,22,2025-08-20,79756.95,66,0.4316,60.02,1,0.163
3801,22,2025-08-21,80248.76,66,0.5436,69.0,2,0.3396
3802,22,2025-08-22,80729.31,66,0.4997,64.65,3,0.3149
3803,22,2025-08-23,80940.95,66,0.6108,61.4,3,0.2883
3804,22,2025-08-24,81212.45,66,0.603,69.03,3,0.3889
3805,22,2025-08-25,81650.47,66,0.5318,63.82,3,0.3087
3806,22,2025-08-26,82146.79,66,0.6117,63.74,3,0.3196
3807,22,2025-08-27,82567.58,66,0.6118,67.85,1,0.2945
3808,22,2025-08-28,82795.09,66,0.5652,61.07,2,0.2371
3809,22,2025-08-29,83110.75,66,0.5032,67.62,2,0.3151
3810,22,2025-08-30,83354.52,66,0.625,61.42,2,0.2507
3811,22,2025-08-31,83621.05,66,0.5522,59.46,1,0.1808
3812,22,2025-09-01,84017.8,66,0.592,67.39,3,0.3653
3813,22,2025-09-02,84408.44,66,0.5208,67.4,3,0.3549
3814,22,2025-09-03,84761.03,66,0.4909,68.29,2,0.3221
3815,22,2025-09-04,85253.14,66,0.4527,61.24,2,0.2225
3816,22,2025-09-05,85684.74,66,0.5958,63.82,1,0.2383
3817,22,2025-09-06,86182.83,66,0.6035,66.17,1,0.2708
3818,22,2025-09-07,86387.81,66,1.7258,67.79,2,0.5007
3819,22,2025-09-08,86667.4,66,0.4485,67.39,3,0.3438
3820,22,2025-09-09,86937.06,66,0.5003,69.32,1,0.2973
3821,22,2025-09-10,87261.44,66,0.5344,67.37,3,0.3565
3822,22,2025-09-11,87534.63,66,0.5067,66.02,3,0.3342
3823,22,2025-09-12,87769.35,66,0.5022,66.22,1,0.2562
3824,22,2025-09-13,88116.6,66,0.6129,65.98,3,0.3497
3825,22,2025-09-14,88331.4,66,0.437,65.03,1,0.2306
3826,22,2025-09-15,88684.86,66,0.5746,66.92,3,0.3564
3827,22,2025-09-16,89105.11,66,0.6189,86.19,1,0.54
3828,22,2025-09-17,89382.67,66,0.5407,65.1,1,0.2472
3829,22,2025-09-18,89627.84,66,0.5965,69.29,1,0.3114
3830,22,2025-09-19,90021.56,66,0.4844,60.87,3,0.2623
3831,22,2025-09-20,90516.18,66,0.5337,62.96,1,0.2175
3832,22,2025-09-21,90738.07,66,0.4582,60.63,3,0.2551
3833,22,2025-09-22,91111.47,66,0.5941,66.03,3,0.3476
3834,22,2025-09-23,91466.55,66,0.5071,63.3,2,0.2581
3835,22,2025-09-24,91756.41,66,0.4381,61.9,2,0.229
3836,22,2025-09-25,92161.72,66,0.6125,65.17,3,0.3388
3837,22,2025-09-26,92555.65,66,0.4485,68.06,2,0.3128
3838,22,2025-09-27,93051.16,66,0.4872,60.81,2,0.2219
3839,22,2025-09-28,93271.66,66,0.5532,61.31,1,0.1984
3840,22,2025-09-29,93665.8,66,0.543,66.41,1,0.2649
3841,22,2025-09-30,93881.36,66,0.6283,61.92,3,0.2979
3842,22,2025-10-01,94138.95,66,0.4308,66.98,2,0.2956
3843,22,2025-10-02,94439.46,66,1.8326,67.07,1,0.4672
3844,22,2025-10-03,94691.03,66,0.4686,63.74,1,0.2182
3845,22,2025-10-04,95018.17,66,0.5347,62.35,3,0.2895
3846,22,2025-10-05,95309.28,66,0.4561,67.9,1,0.2718
3847,22,2025-10-06,95772.77,66,0.4365,66.83,1,0.2546
3848,22,2025-10-07,96211.44,66,0.4821,65.89,3,0.3289
3849,22,2025-10-08,96709.37,66,0.4422,68.31,1,0.2751
3850,22,2025-10-09,96986.45,66,0.5157,64.86,1,0.2401
3851,22,2025-10-10,97198.05,66,0.6151,65.08,1,0.258
3852,22,2025-10-11,97544.89,66,0.5994,67.87,1,0.2928
3853,22,2025-10-12,97797.91,66,0.596,65.24,2,0.2972
3854,22,2025-10-13,98162.63,66,0.4548,69.02,2,0.3265
3855,22,2025-10-14,98620.57,66,0.56,69.88,1,0.3138
3856,22,2025-10-15,98938.17,66,0.4442,60.84,1,0.1759
3857,22,2025-10-16,99326.84,66,0.5175,62.27,2,0.2458
3858,22,2025-10-17,99640.19,66,0.5394,64.54,1,0.2395
3859,22,2025-10-18,99999.43,66,0.5186,63.28,2,0.2596
3860,22,2025-10-19,100256.41,66,0.6039,61.19,1,0.2044
3861,22,2025-10-20,100614.68,66,0.4366,61.36,3,0.2617
3862,22,2025-10-21,100888.14,66,0.6131,63.74,1,0.2398
3863,22,2025-10-22,101311.77,66,0.5275,62.53,1,0.2109
3864,22,2025-10-23,101602.68,66,0.5926,67.89,2,0.3321
3865,22,2025-10-24,102013.86,66,0.6295,64.56,1,0.2533
3866,22,2025-10-25,102340.41,66,0.4836,66.42,3,0.3361
3867,22,2025-10-26,102637.45,66,0.6078,70.08,3,0.4035
3868,22,2025-10-27,102971.73,66,0.5398,65.89,1,0.2575
3869,22,2025-10-28,103219.39,66,0.5907,67.28,3,0.3636
3870,22,2025-10-29,103425.4,66,0.5316,69.28,3,0.3814
3871,22,2025-10-30,103717.98,66,0.6073,69.96,2,0.3619
3872,22,2025-10-31,103972.92,66,0.503,69.68,1,0.3025
3873,22,2025-11-01,104185.2,66,0.4454,65.95,1,0.2442
3874,22,2025-11-02,104672.64,66,0.5658,63.09,1,0.2241
3875,22,2025-11-03,105075.36,66,0.5638,69.4,1,0.3079
3876,22,2025-11-04,105553.15,66,0.6067,65.67,2,0.3046
3877,22,2025-11-05,105806.46,66,0.5553,85.8,1,0.5254
3878,22,2025-11-06,106226.54,66,0.5511,61.33,1,0.1984
3879,22,2025-11-07,106716.34,66,0.5354,66.2,1,0.261
3880,22,2025-11-08,107073.02,66,0.5816,61.52,2,0.2455
3881,22,2025-11-09,107468.71,66,0.6025,61.97,2,0.2546
3882,22,2025-11-10,107682.31,66,0.5352,66.59,1,0.2661
3883,22,2025-11-11,108101.75,66,0.624,70.38,3,0.41
3884,22,2025-11-12,108466.38,66,0.4831,67.53,1,0.2709
3885,22,2025-11-13,108833.74,66,0.4574,64.33,2,0.2643
3886,22,2025-11-14,109219.44,66,0.4381,90.13,2,0.6055
3887,22,2025-11-15,109623.56,66,0.5299,62.94,1,0.2167
3888,22,2025-11-16,109939.71,66,0.4649,62.7,3,0.2837
3889,22,2025-11-17,110218.06,66,0.4993,62.56,2,0.247
3890,22,2025-11-18,110672.81,66,0.4513,69.51,3,0.3725
3891,22,2025-11-19,111159.75,66,0.4323,63.77,1,0.2132
3892,22,2025-11-20,111462.76,66,1.4871,63.34,1,0.3657
3893,22,2025-11-21,111893.51,66,1.6044,64.3,2,0.436
3894,22,2025-11-22,112163.23,66,0.4427,64.33,2,0.2621
3895,22,2025-11-23,112516.46,66,0.44,70.39,2,0.3426
3896,22,2025-11-24,112830.8,66,0.4301,69.06,3,0.3634
3897,22,2025-11-25,113035.74,66,0.4943,69.65,1,0.3008
3898,22,2025-11-26,113493.81,66,0.5436,66.12,3,0.3412
3899,22,2025-11-27,113777.01,66,0.5594,68.57,2,0.3362
3900,22,2025-11-28,114233.72,66,0.4724,68.01,1,0.2757
3901,22,2025-11-29,114590.17,66,1.4793,65.59,1,0.3944
3902,22,2025-11-30,115035.52,66,0.5881,68.16,2,0.335
3903,22,2025-12-01,115421.58,66,0.5798,70.1,3,0.3996
3904,22,2025-12-02,115768.91,66,0.498,61.31,1,0.1902
3905,22,2025-12-03,116159.8,66,0.5275,62.09,3,0.285
3906,22,2025-12-04,116601.74,66,0.495,69.79,2,0.3428
3907,22,2025-12-05,117083.4,66,0.549,63.82,2,0.2713
3908,22,2025-12-06,117332.01,66,0.575,68.28,1,0.2946
3909,22,2025-12-07,117758.96,66,0.5873,64.0,3,0.3194
3910,22,2025-12-08,117978.5,66,0.6249,62.51,3,0.3053
3911,22,2025-12-09,118411.63,66,0.471,69.86,2,0.3401
3912,22,2025-12-10,118868.74,66,0.5172,62.58,1,0.21
3913,22,2025-12-11,119256.86,66,0.4346,89.9,2,0.6018
3914,22,2025-12-12,119633.81,66,1.8532,89.87,2,0.8142
3915,22,2025-12-13,120065.33,66,0.5415,66.86,1,0.2706
3916,22,2025-12-14,120361.95,66,0.6118,69.53,1,0.3168
3917,22,2025-12-15,120746.79,66,0.5475,61.59,2,0.2414
3918,22,2025-12-16,121080.99,66,0.6291,61.48,2,0.2521
3919,22,2025-12-17,121473.69,66,0.5815,64.81,1,0.2493
3920,22,2025-12-18,121797.0,66,0.4495,70.43,2,0.3445
3921,22,2025-12-19,122131.99,66,0.5516,68.96,2,0.3402
3922,22,2025-12-20,122363.4,66,0.5122,63.15,2,0.2568
3923,22,2025-12-21,122667.47,66,0.6181,66.27,1,0.2743
3924,22,2025-12-22,122931.06,66,0.6091,64.28,1,0.2465
3925,22,2025-12-23,123238.47,66,0.5907,69.52,2,0.3536
3926,22,2025-12-24,123660.83,66,0.61,65.35,2,0.3009
3927,22,2025-12-25,123891.97,66,0.6017,68.77,2,0.3451
3928,22,2025-12-26,124387.85,66,0.5177,66.32,1,0.2599
3929,22,2025-12-27,124854.32,66,0.558,65.4,3,0.3338
3930,22,2025-12-28,125319.53,66,1.8354,64.1,2,0.4679
3931,22,2025-12-29,125578.69,66,0.5752,64.14,2,0.2795
3932,22,2025-12-30,125926.2,66,0.608,62.65,2,0.2646
3933,22,2025-12-31,126303.19,66,0.5284,61.67,1,0.1995
3934,22,2026-01-01,126511.55,66,1.3231,69.51,3,0.5033
3935,22,2026-01-02,126742.83,66,0.5511,61.79,1,0.2045
3936,22,2026-01-03,126981.43,66,0.5399,64.99,2,0.2855
3937,22,2026-01-04,127265.83,66,0.4697,65.5,2,0.2818
3938,22,2026-01-05,127625.67,66,0.5489,64.74,3,0.3235
3939,22,2026-01-06,127829.4,66,0.5918,67.49,1,0.2866
3940,22,2026-01-07,128047.38,66,0.6096,64.96,1,0.2556
3941,22,2026-01-08,128358.94,66,0.6093,70.74,1,0.3326
3942,22,2026-01-09,128712.35,66,0.5369,86.27,1,0.5288
3943,22,2026-01-10,129095.01,66,0.546,70.28,3,0.397
3944,22,2026-01-11,129481.35,66,0.4813,63.38,3,0.2953
3945,22,2026-01-12,129922.66,66,0.4679,63.62,3,0.2964
3946,22,2026-01-13,130243.76,66,0.455,62.4,1,0.1982
3947,22,2026-01-14,130451.59,66,0.4958,65.7,2,0.2884
3948,22,2026-01-15,130819.48,66,0.5328,65.8,3,0.3352
3949,22,2026-01-16,131291.75,66,0.4413,61.85,1,0.1889
3950,22,2026-01-17,131657.52,66,0.4393,67.16,1,0.2594
3951,22,2026-01-18,131900.8,66,0.5422,69.25,1,0.3027
3952,22,2026-01-19,132174.77,66,0.4547,69.72,1,0.2958
3953,22,2026-01-20,132383.46,66,0.5647,70.26,1,0.3195
3954,22,2026-01-21,132843.1,66,0.5481,62.98,3,0.2999
3955,22,2026-01-22,133188.8,66,0.5622,64.85,2,0.2869
3956,22,2026-01-23,133403.07,66,0.5521,70.59,2,0.3621
3957,22,2026-01-24,133739.8,66,0.501,67.05,2,0.3072
3958,22,2026-01-25,134194.28,66,0.5313,65.21,2,0.2872
3959,22,2026-01-26,134526.08,66,0.5146,69.56,2,0.3426
3960,22,2026-01-27,134982.68,66,0.4663,65.23,3,0.3177
3961,23,2025-08-01,64724.12,69,0.5333,67.03,2,0.3157
3962,23,2025-08-02,65183.31,69,0.6427,62.86,2,0.2765
3963,23,2025-08-03,65498.56,69,0.5885,63.4,1,0.2356
3964,23,2025-08-04,65728.77,69,0.6415,67.28,1,0.2953
3965,23,2025-08-05,66167.28,69,0.4684,61.35,2,0.2302
3966,23,2025-08-06,66518.23,69,0.4715,67.9,3,0.358
3967,23,2025-08-07,66934.37,69,0.486,60.19,3,0.2575
3968,23,2025-08-08,67274.58,69,0.4818,65.19,3,0.3235
3969,23,2025-08-09,67504.57,69,0.6269,66.99,3,0.3692
3970,23,2025-08-10,67932.1,69,0.6108,68.18,1,0.3027
3971,23,2025-08-11,68290.24,69,0.5977,58.95,3,0.2717
3972,23,2025-08-12,68776.51,69,0.4915,63.49,2,0.2623
3973,23,2025-08-13,69125.96,69,0.4606,60.65,3,0.2598
3974,23,2025-08-14,69440.32,69,0.6304,59.81,3,0.2766
3975,23,2025-08-15,69789.34,69,0.457,65.83,1,0.2482
3976,23,2025-08-16,70206.29,69,1.932,64.17,1,0.4474
3977,23,2025-08-17,70587.06,69,0.6224,67.73,2,0.3384
3978,23,2025-08-18,70791.38,69,0.5005,67.85,3,0.3617
3979,23,2025-08-19,71258.97,69,0.5852,65.98,3,0.3495
3980,23,2025-08-20,71618.75,69,0.5572,59.44,2,0.2256
3981,23,2025-08-21,71950.49,69,0.4859,62.19,1,0.2041
3982,23,2025-08-22,72311.88,69,0.6076,59.99,1,0.1931
3983,23,2025-08-23,72635.4,69,0.5722,63.39,1,0.233
3984,23,2025-08-24,72837.11,69,1.4609,65.88,1,0.3995
3985,23,2025-08-25,73109.81,69,0.5509,66.33,1,0.2691
3986,23,2025-08-26,73542.23,69,0.5836,68.1,3,0.3775
3987,23,2025-08-27,73776.53,69,0.6311,65.92,2,0.3156
3988,23,2025-08-28,74235.95,69,0.632,65.13,2,0.3052
3989,23,2025-08-29,74580.7,69,0.4816,67.71,1,0.277
3990,23,2025-08-30,74817.31,69,0.5303,59.69,1,0.1815
3991,23,2025-08-31,75039.27,69,0.5284,66.33,3,0.3456
3992,23,2025-09-01,75280.4,69,0.4921,66.43,3,0.3415
3993,23,2025-09-02,75767.37,69,1.7785,63.41,1,0.4142
3994,23,2025-09-03,76259.07,69,1.9336,58.92,2,0.432
3995,23,2025-09-04,76604.91,69,0.5737,66.66,2,0.3168
3996,23,2025-09-05,77009.14,69,0.4493,66.89,2,0.3012
3997,23,2025-09-06,77243.1,69,0.5779,61.43,3,0.2877
3998,23,2025-09-07,77594.01,69,0.483,62.91,3,0.2933
3999,23,2025-09-08,77888.1,69,0.5242,65.05,1,0.248
4000,23,2025-09-09,78164.91,69,0.5118,65.34,3,0.3299
4001,23,2025-09-10,78572.26,69,0.6414,61.51,1,0.2183
4002,23,2025-09-11,79026.35,69,0.6277,63.64,3,0.3247
4003,23,2025-09-12,79346.21,69,0.6396,61.08,3,0.2924
4004,23,2025-09-13,79639.08,69,0.4514,63.96,2,0.2625
4005,23,2025-09-14,80122.05,69,0.4502,60.35,2,0.2142
4006,23,2025-09-15,80485.32,69,0.6081,66.75,3,0.3632
4007,23,2025-09-16,80815.12,69,0.4783,62.0,1,0.2004
4008,23,2025-09-17,81186.58,69,0.6307,81.24,3,0.5598
4009,23,2025-09-18,81521.07,69,0.4855,61.52,3,0.2751
4010,23,2025-09-19,81873.74,69,0.5113,68.99,1,0.2986
4011,23,2025-09-20,82189.71,69,0.4688,68.71,2,0.3285
4012,23,2025-09-21,82685.9,69,0.5567,63.1,2,0.2669
4013,23,2025-09-22,83174.61,69,0.6236,64.04,3,0.3294
4014,23,2025-09-23,83425.05,69,0.4936,64.48,1,0.2358
4015,23,2025-09-24,83918.58,69,0.5255,64.86,1,0.2456
4016,23,2025-09-25,84246.11,69,0.5523,62.38,2,0.2566
4017,23,2025-09-26,84637.0,69,0.4538,60.31,2,0.2142
4018,23,2025-09-27,84897.9,69,0.456,68.5,3,0.3638
4019,23,2025-09-28,85373.82,69,1.4665,65.33,1,0.393
4020,23,2025-09-29,85849.87,69,0.5047,67.9,1,0.2831
4021,23,2025-09-30,86319.48,69,0.6043,67.49,2,0.3325
4022,23,2025-10-01,86775.4,69,1.7077,64.13,1,0.4132
4023,23,2025-10-02,87002.44,69,1.8418,64.98,1,0.4447
4024,23,2025-10-03,87365.68,69,0.5211,68.66,2,0.3357
4025,23,2025-10-04,87587.06,69,0.6069,60.17,1,0.1954
4026,23,2025-10-05,87917.47,69,0.6379,62.42,2,0.27
4027,23,2025-10-06,88232.36,69,0.637,65.04,2,0.3048
4028,23,2025-10-07,88652.34,69,0.474,63.41,1,0.2185
4029,23,2025-10-08,88956.37,69,0.644,63.72,3,0.3282
4030,23,2025-10-09,89159.25,69,0.609,67.88,3,0.3784
4031,23,2025-10-10,89548.55,69,0.6398,68.69,1,0.3139
4032,23,2025-10-11,89771.22,69,0.6415,62.75,1,0.2349
